"订单编号","支付状态","发货状态","是否预售订单","下单时间","支付时间","发货时间","会员","客服","产品分类","产品名称","商品价格","成交价","数量","商品小计","订单总价","配送费用","已支付金额","支付手续费","优惠券使用金额","优惠券编号","优惠券面额","支付方式","收货人","省份","市","县/区","邮编"
`400201707130952334412`,"未支付","未发货","否","2017-07-13 09:52:33","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130952313543`,"未支付","未发货","否","2017-07-13 09:52:31","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130952308064`,"未支付","未发货","否","2017-07-13 09:52:30","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130952286107`,"未支付","未发货","否","2017-07-13 09:52:28","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130950291120`,"未支付","未发货","否","2017-07-13 09:50:29","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130949401494`,"未支付","未发货","否","2017-07-13 09:49:40","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121648156200`,"未支付","未发货","否","2017-07-12 16:48:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121636468117`,"已支付","未发货","否","2017-07-12 16:36:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121635518466`,"已支付","未发货","否","2017-07-12 16:35:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121634577747`,"已支付","未发货","否","2017-07-12 16:34:57","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121634375497`,"已支付","未发货","否","2017-07-12 16:34:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121632258484`,"已支付","未发货","否","2017-07-12 16:32:25","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121632227756`,"已支付","未发货","否","2017-07-12 16:32:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121631272686`,"已支付","未发货","否","2017-07-12 16:31:27","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121631009015`,"已支付","未发货","否","2017-07-12 16:31:00","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121629341213`,"已支付","未发货","否","2017-07-12 16:29:34","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","13","26","22.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121629101524`,"已支付","未发货","否","2017-07-12 16:29:10","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","20","40","34.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121628301717`,"已支付","未发货","否","2017-07-12 16:28:30","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","13","26","22.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121627308384`,"未支付","未发货","否","2017-07-12 16:27:30","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","14","28","24.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121620494353`,"未支付","未发货","否","2017-07-12 16:20:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121617377590`,"未支付","未发货","否","2017-07-12 16:17:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121617369461`,"未支付","未发货","否","2017-07-12 16:17:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121617369032`,"未支付","未发货","否","2017-07-12 16:17:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121617364696`,"未支付","未发货","否","2017-07-12 16:17:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121617361230`,"未支付","未发货","否","2017-07-12 16:17:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121616529909`,"未支付","未发货","否","2017-07-12 16:16:52","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121616514907`,"未支付","未发货","否","2017-07-12 16:16:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121616513325`,"未支付","未发货","否","2017-07-12 16:16:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121616002082`,"未支付","未发货","否","2017-07-12 16:16:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121614136002`,"未支付","未发货","否","2017-07-12 16:14:13","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121613431921`,"未支付","未发货","否","2017-07-12 16:13:43","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121611002863`,"未支付","未发货","否","2017-07-12 16:11:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121610502909`,"未支付","未发货","否","2017-07-12 16:10:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121610058599`,"未支付","未发货","否","2017-07-12 16:10:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121610044595`,"未支付","未发货","否","2017-07-12 16:10:04","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","13","26","22.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121607112251`,"未支付","未发货","否","2017-07-12 16:07:11","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121604028874`,"未支付","未发货","否","2017-07-12 16:04:02","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121559488531`,"未支付","未发货","否","2017-07-12 15:59:48","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121557593076`,"未支付","未发货","否","2017-07-12 15:57:59","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121557588399`,"未支付","未发货","否","2017-07-12 15:57:58","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121557198868`,"未支付","未发货","否","2017-07-12 15:57:19","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121555419110`,"未支付","未发货","否","2017-07-12 15:55:41","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","10","20","18.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121555411450`,"未支付","未发货","否","2017-07-12 15:55:41","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121554306891`,"未支付","未发货","否","2017-07-12 15:54:30","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","12","24","20.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121554301389`,"未支付","未发货","否","2017-07-12 15:54:30","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121554137442`,"未支付","未发货","否","2017-07-12 15:54:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","12","24","20.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121554133639`,"已支付","未发货","否","2017-07-12 15:54:13","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121550207303`,"已支付","未发货","否","2017-07-12 15:50:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121550194138`,"已支付","未发货","否","2017-07-12 15:50:19","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121549182079`,"已支付","未发货","否","2017-07-12 15:49:18","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121549173475`,"已支付","未发货","否","2017-07-12 15:49:17","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121548206837`,"已支付","未发货","否","2017-07-12 15:48:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121548201278`,"已支付","未发货","否","2017-07-12 15:48:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121548149893`,"已支付","未发货","否","2017-07-12 15:48:14","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121548144474`,"已支付","未发货","否","2017-07-12 15:48:14","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121545483613`,"已支付","未发货","否","2017-07-12 15:45:48","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121545483051`,"已支付","未发货","否","2017-07-12 15:45:48","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121545031904`,"已支付","未发货","否","2017-07-12 15:45:03","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121545018839`,"已支付","未发货","否","2017-07-12 15:45:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121544396429`,"已支付","未发货","否","2017-07-12 15:44:39","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121544386166`,"已支付","未发货","否","2017-07-12 15:44:38","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121544168945`,"已支付","未发货","否","2017-07-12 15:44:16","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121544153365`,"已支付","未发货","否","2017-07-12 15:44:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121530345184`,"已支付","未发货","否","2017-07-12 15:30:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707121530008003`,"已支付","未发货","否","2017-07-12 15:30:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121413475604`,"已支付","未发货","否","2017-07-12 14:13:47","","","Rocky","暂无客服","收费授权","收费授权","20.000","9.000","1","9","9.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121413105353`,"已支付","未发货","否","2017-07-12 14:13:10","","","Rocky","暂无客服","收费授权","收费授权","20.000","9.000","1","9","9.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707121412304649`,"已支付","未发货","否","2017-07-12 14:12:30","","","Rocky","暂无客服","收费授权","收费授权","20.000","10.000","1","10","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
